,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
20,88.0,Nathan Haskell,,,,8,19,6,9,/events/teams/?EventTeamId=5sFcHaezCnXCwmr1Ls4fUKzOH60MBnvOpZMbAcXPu1Q%3d,Georgia,8,NATHAN HASKELL
0,3.0,Ben Sadok,Deep,,"5'5""",10,13,3,11,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,BEN SADOK
1,4.0,Ciaran Shaughnessy,Deep,,"5'10""",1,0,0,1,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,CIARAN SHAUGHNESSY
2,7.0,Gabriel Schmitt,Deep,,"5'11""",1,0,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,GABRIEL SCHMITT
3,9.0,Sam Carr,Deep,,"5'7""",0,0,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,SAM CARR
4,10.0,Jared Madore,Deep,,"6'2""",0,0,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,JARED MADORE
5,11.0,Conor Kline,Deep,,,8,4,3,2,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,CONOR KLINE
6,12.0,Ben Tseytlin,Deep,,,4,7,3,3,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,BEN TSEYTLIN
7,15.0,Tannor Johnson,Deep,,"6'3""",7,8,1,11,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,TANNOR JOHNSON
8,16.0,Giancarlo Cincotta,Deep,,,3,4,2,5,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,GIANCARLO CINCOTTA
9,18.0,Brett Gramann,Deep,,"5'9""",1,6,2,3,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,BRETT GRAMANN
10,21.0,Patrick Barron,Deep,,"6'1""",2,0,2,2,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,PATRICK BARRON
11,28.0,Aaron Raskin,Deep,,"6'4""",0,0,0,1,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,AARON RASKIN
12,32.0,Jonathon (Jack) Staples,Deep,,"6'1""",1,1,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,JONATHON (JACK) STAPLES
13,33.0,Will Thornton,Deep,,"5'10""",1,1,2,2,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,WILL THORNTON
14,34.0,Jeffrey Dreyfus,Deep,,,2,2,1,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,JEFFREY DREYFUS
15,36.0,Giovanni Flamini,Deep,,,0,1,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,GIOVANNI FLAMINI
16,38.0,Matt Caswell,Deep,,"6'2""",0,0,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,MATT CASWELL
17,47.0,Alec Zabrecky,Deep,,"6'4""",1,0,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,ALEC ZABRECKY
18,76.0,SOLOMON Maerowitz-McMahan,Deep,,,2,5,0,5,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,SOLOMON MAEROWITZ-MCMAHAN
19,80.0,Chris Bartoli,Deep,,"6'0""",1,0,3,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,CHRIS BARTOLI
20,84.0,Colin Hannahan,Deep,,,0,3,1,1,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,COLIN HANNAHAN
21,87.0,Jeffrey Babbitt,Deep,,"6'2""",18,7,2,4,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,JEFFREY BABBITT
22,89.0,Eugene L'Heureux,Deep,,,0,0,0,0,/events/teams/?EventTeamId=rCbSN17DrcIX4eOv1GklrX%2bjDukNKqlMYr91uaJzsMk%3d,Massachusetts,1,EUGENE L'HEUREUX
0,1.0,Timothy Robison,,,,4,0,3,2,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,TIMOTHY ROBISON
1,3.0,Michael Wilson,,,,1,0,1,0,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,MICHAEL WILSON
2,4.0,Nick Ochoa,,,,3,0,0,2,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,NICK OCHOA
3,7.0,Benjamin Lewis,Cutter,,"6'2""",11,6,1,5,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,BENJAMIN LEWIS
4,12.0,Connor Ughetta,,,"5'10""",5,7,2,4,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,CONNOR UGHETTA
5,13.0,Dalton Smith,Defense (Handler),,"5'10""",6,20,6,22,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,DALTON SMITH
6,14.0,Carter Hollo,,,,2,8,4,5,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,CARTER HOLLO
7,16.0,David Smith,,,,0,0,1,0,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,DAVID SMITH
8,17.0,Todd Schrader,,,,2,2,1,1,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,TODD SCHRADER
9,18.0,Casey Aldridge,Defense (Cutter/Handler),,"6'2""",1,0,2,1,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,CASEY ALDRIDGE
10,20.0,Nicolas Ceaser,Handler,,"6'0""",4,3,3,6,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,NICOLAS CEASER
11,22.0,Zach Marbach,Defense (Cutter),,"5'11""",9,2,2,5,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,ZACH MARBACH
12,23.0,Travis Winter,,,,0,1,0,1,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,TRAVIS WINTER
13,24.0,Brendan Adams,,,"6'1""",4,6,1,10,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,BRENDAN ADAMS
14,27.0,Colin Smith,Handler,,"6'3""",3,1,2,0,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,COLIN SMITH
15,42.0,Ryan Jones,,,"5'7""",0,1,1,1,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,RYAN JONES
16,80.0,Connor Cole,Defense (Cutter),,"6'2""",0,1,1,0,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,CONNOR COLE
17,81.0,Luke Hebert,,,,4,0,2,0,/events/teams/?EventTeamId=WYJgfoS15UwIrhHv%2fhXPLrFPFfxVUUN2a9wd%2f9nGADA%3d,Texas A&M,12,LUKE HEBERT
0,1.0,Manuel Eckert,Defense (Cutter),,"6'1""",0,6,0,2,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,MANUEL ECKERT
1,2.0,Tian Chuan Yen,Handler,,,4,6,1,5,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,TIAN CHUAN YEN
2,3.0,Khalif El-Salaam,Defense (Cutter),,,15,19,5,7,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,KHALIF EL-SALAAM
3,4.0,John Bjorge,Mid,,"6'0""",1,0,0,1,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,JOHN BJORGE
4,6.0,Curtis Rusch,Defense (Cutter),,,8,6,3,2,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,CURTIS RUSCH
5,7.0,Eli Savelle,Deep,,,5,1,1,4,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,ELI SAVELLE
6,8.0,James Gendreau,Defense (Handler),,,0,0,2,1,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,JAMES GENDREAU
7,9.0,Maximilian Landa,,,,0,1,1,1,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,MAXIMILIAN LANDA
8,10.0,Dongyang Chen,Deep,,,1,3,2,3,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,DONGYANG CHEN
9,11.0,Jonathan Shuster,Defense (Handler),,,0,0,0,3,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,JONATHAN SHUSTER
10,12.0,Tomas Delgado,Mid,,"3'6""",4,2,1,4,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,TOMAS DELGADO
11,13.0,Jason Peacher-Ton,Defense (Cutter),,,2,1,1,0,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,JASON PEACHER-TON
12,14.0,Steven Benaloh,Defense (Handler),,"6'7""",3,10,1,9,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,STEVEN BENALOH
13,16.0,Cooper Schumacher,Handler,,"1'0""",11,0,2,1,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,COOPER SCHUMACHER
14,19.0,Oliver Marczynski,Dump,,,0,0,0,0,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,OLIVER MARCZYNSKI
15,21.0,Oliver Speltz,Defense (Cutter/Handler),,,0,0,0,0,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,OLIVER SPELTZ
16,23.0,Xiao Dong Liu,Handler,,,2,0,1,0,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,XIAO DONG LIU
17,37.0,Brian Huynh,Deep,,,0,0,1,0,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,BRIAN HUYNH
18,50.0,Samuel Scherer,Handler,,,3,2,0,1,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,SAMUEL SCHERER
19,51.0,Christopher Lu,Deep,,"5'9""",0,0,0,0,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,CHRISTOPHER LU
20,87.0,Joseph Kornowske,Mid,,,1,1,2,1,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,JOSEPH KORNOWSKE
21,88.0,Alan Lin,Cutter,,"6'9""",0,1,0,2,/events/teams/?EventTeamId=mPAmMpOArcp7jUv%2fZFDL5TAUxnhU6MDMtTk5IlXcJJw%3d,Washington,13,ALAN LIN
0,0.0,Sunghoon Chung,Defense (Handler),,"5'9""",0,1,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,SUNGHOON CHUNG
1,3.0,Simon Krauter,Defense (Cutter),,"6'0""",1,1,0,1,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,SIMON KRAUTER
2,4.0,Daniel Hoffman,Mid,,"6'4""",1,1,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,DANIEL HOFFMAN
3,5.0,Aaron Shi,Defense (Cutter),,,1,6,2,2,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,AARON SHI
4,8.0,Dillon Whited,Mid,,"1'0""",2,2,4,2,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,DILLON WHITED
5,9.0,Nathan Pettyjohn,Handler,,,16,7,3,9,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,NATHAN PETTYJOHN
6,11.0,Cameron Wariner,Defense (Cutter),,"6'1""",2,6,8,6,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,CAMERON WARINER
7,14.0,Christopher Cogswell,Defense (Handler),,"6'2""",0,4,1,4,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,CHRISTOPHER COGSWELL
8,16.0,Thomas Konogeris,Mid,,"5'8""",16,1,0,5,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,THOMAS KONOGERIS
9,17.0,Joshua (Slater) Levey,Mid,,"5'11""",0,0,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,JOSHUA (SLATER) LEVEY
10,18.0,Alec Bandler,,,,0,0,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,ALEC BANDLER
11,20.0,Sean Liston,Mid,,,4,2,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,SEAN LISTON
12,21.0,Caleb Merriam,Handler,,"5'8""",3,1,3,6,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,CALEB MERRIAM
13,23.0,David Hirschey,Defense (Handler),,"6'0""",1,1,1,1,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,DAVID HIRSCHEY
14,24.0,Jonathan Chianglin,,,,0,0,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,JONATHAN CHIANGLIN
15,25.0,Camden Reynolds,,,,3,3,2,2,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,CAMDEN REYNOLDS
16,27.0,andrew lam,,,,1,0,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,ANDREW LAM
17,28.0,Joseph Gagliano,Defense (Cutter),,,1,0,0,1,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,JOSEPH GAGLIANO
18,33.0,Ian Sweeney,Handler,,"6'2""",1,3,1,2,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,IAN SWEENEY
19,44.0,Tim Okita,Handler,,"7'0""",2,7,0,1,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,TIM OKITA
20,53.0,Matthew Ferrari,Defense (Cutter),,,0,0,0,0,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,MATTHEW FERRARI
21,82.0,Joel Anton,Handler,,"5'11""",1,10,0,5,/events/teams/?EventTeamId=ooihdravg6e7rZwVsNXKIPXZ91fUzmhIB6H2DsDQHCc%3d,Cal Poly-SLO,17,JOEL ANTON
0,0.0,Mark Rauls,Mid,,"5'5""",13,7,1,3,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,MARK RAULS
1,1.0,Matthew Robinson,Handler,,"6'7""",3,1,0,1,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,MATTHEW ROBINSON
2,2.0,Zachary Krieger,,,,0,0,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,ZACHARY KRIEGER
3,3.0,Elliott Woodward,Defense (Cutter/Handler),,"6'0""",0,2,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,ELLIOTT WOODWARD
4,4.0,Jack Drumright,,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,JACK DRUMRIGHT
5,5.0,Dylan Hanel,,,,0,0,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,DYLAN HANEL
6,6.0,Erik Hotaling,,,,5,3,2,6,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,ERIK HOTALING
7,8.0,Pawel Janas,Handler,,"5'10""",15,16,1,8,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,PAWEL JANAS
8,10.0,Danny Langevin,,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,DANNY LANGEVIN
9,11.0,Joshua Crane,,,,6,5,4,4,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,JOSHUA CRANE
10,12.0,Girish Narayanswamy,,,,1,0,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,GIRISH NARAYANSWAMY
11,13.0,Gregory Blumer,,,,0,0,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,GREGORY BLUMER
12,15.0,Marc Kaylor,,,,1,2,0,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,MARC KAYLOR
13,17.0,Tristan Voss,,,,3,5,5,0,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,TRISTAN VOSS
14,19.0,Isaac Chestler,,,,3,2,1,1,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,ISAAC CHESTLER
15,21.0,J Wesley Chow,,,,4,10,3,7,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,J WESLEY CHOW
16,24.0,Matt Bubernak,,,,1,0,3,2,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,MATT BUBERNAK
17,28.0,Andrew Nelson,,,"6'0""",7,3,4,7,/events/teams/?EventTeamId=5csX922%2fB0CMbIKr30CMc59b%2bXzC3v3Yee0POB7XDYw%3d,Colorado,11,ANDREW NELSON
