,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
11,16,Anders Juengst,Handler,,"5'7""",8,5,1,3,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,ANDERS JUENGST
12,17,Wesley Britt,,,,0,0,1,0,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,WESLEY BRITT
13,19,Ted Randby,,,"6'1""",1,0,1,1,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,TED RANDBY
14,20,Thomas Williams,Handler/Cutter,,"5'10""",4,5,0,3,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,THOMAS WILLIAMS
15,21,Matt Gouchoe-Hanas,,,"1'0""",6,21,2,15,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,MATT GOUCHOE-HANAS
16,23,Walker Matthews,,,,9,3,5,5,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,WALKER MATTHEWS
17,24,Alexander Davis,Cutter,,"5'8""",16,3,4,1,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,ALEXANDER DAVIS
18,25,David Voychuk,,,,0,0,0,2,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,DAVID VOYCHUK
19,27,Christopher Humphrey,Handler,,"8'8""",6,0,2,1,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,CHRISTOPHER HUMPHREY
20,28,John Watters,,,,0,0,0,0,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,JOHN WATTERS
21,40,Samuel Lee,,,,0,0,0,1,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,SAMUEL LEE
22,42,Jeremy Vlacancich,,,,0,0,0,0,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,JEREMY VLACANCICH
23,76,Chathan Driehuys,,,,0,1,0,0,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,CHATHAN DRIEHUYS
24,80,John McDonnell,,,,2,4,2,3,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,JOHN MCDONNELL
25,85,Andrew Mouw,,,,0,0,0,0,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,ANDREW MOUW
26,97,Kai Marcus,Handler,,"6'0""",1,14,3,11,/events/teams/?EventTeamId=YwRRYt35ix7dVlcKJR9nPuJOLhKkWPIIh14%2fN3mXtiI%3d,North Carolina,1,KAI MARCUS
0,0,Ryan O’Brien,,,,0,0,0,1,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,RYAN O’BRIEN
1,3,Evan Berry,Cutter,,,0,1,0,2,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,EVAN BERRY
2,4,Timothy Harmody,Handler/Cutter,,,3,9,7,12,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,TIMOTHY HARMODY
3,6,Mark Luke,Cutter,,"10'11""",1,3,5,6,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,MARK LUKE
4,7,Luke Groom,Defense (Cutter),,"1'0""",1,0,0,1,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,LUKE GROOM
5,9,Marshal Paz,Cutter,,"6'1""",0,0,3,0,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,MARSHAL PAZ
6,10,Rishi Nair,Cutter,,,0,0,0,1,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,RISHI NAIR
7,11,Nicholas Ondrejko,Cutter,,"1'0""",1,1,0,2,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,NICHOLAS ONDREJKO
8,12,Sion Agami,Handler/Cutter,,"5'9""",11,7,2,21,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,SION AGAMI
9,13,Jackson Shorey,Cutter,,"3'11""",4,3,2,5,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,JACKSON SHOREY
10,16,Anthony Sanderell,Handler/Cutter,,"5'8""",0,0,0,2,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,ANTHONY SANDERELL
11,17,Marcus Perry,Defense (Cutter),,"5'11""",1,2,2,11,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,MARCUS PERRY
12,18,Axel Agami,Defense (Cutter/Handler),,"5'8""",9,5,3,8,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,AXEL AGAMI
13,21,Alex Rudy,Defense (Cutter),,"6'1""",2,0,3,0,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,ALEX RUDY
14,23,Jack Engle,Cutter,,,5,2,6,1,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,JACK ENGLE
15,24,Michael Verma,Cutter,,"6'1""",4,0,5,1,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,MICHAEL VERMA
16,27,Chase Gregory,Handler,,,2,2,0,4,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,CHASE GREGORY
17,33,Kyler Waites,,,"'""",1,0,0,0,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,KYLER WAITES
18,51,Andrew Kramer,Cutter,,"1'0""",7,5,1,9,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,ANDREW KRAMER
19,69,Hartley Stevenson,Cutter,,"6'9""",6,8,1,8,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,HARTLEY STEVENSON
20,91,Noah Krumme,Defense (Cutter),,"6'0""",1,2,0,5,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,NOAH KRUMME
21,92,Neil Taylor,Cutter,,"6'3""",6,2,6,6,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,NEIL TAYLOR
22,98,Zach Braun,Handler,,"5'9""",3,16,5,30,/events/teams/?EventTeamId=Nlrfo98Qzf%2fRDyee0T%2fUI903gmmelnqMYlWakIr9pU0%3d,Ohio State,8,ZACH BRAUN
0,0,Ryan Dollar,,,,1,0,3,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,RYAN DOLLAR
1,2,Drew Di Francesco,,,,2,4,3,10,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,DREW DI FRANCESCO
2,3,Jared Bennett,Handler/Cutter,,"6'1""",1,1,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,JARED BENNETT
3,4,Tyler Randall,,,,1,1,1,1,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,TYLER RANDALL
4,6,Luke Hamilton,Cutter,,"6'1""",0,0,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,LUKE HAMILTON
5,7,Jon Ross Ingley,,,"1'0""",2,5,1,17,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,JON ROSS INGLEY
6,8,Sebastian Di Francesco,,,,1,5,4,11,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,SEBASTIAN DI FRANCESCO
7,9,Tyler Butterfield,Dump,,"10'11""",0,0,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,TYLER BUTTERFIELD
8,11,Matthew Cook,,,,3,1,3,1,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,MATTHEW COOK
9,12,Conner Stoll,,,,0,0,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,CONNER STOLL
10,13,Coleman Benedict,,,,0,0,0,1,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,COLEMAN BENEDICT
11,16,Hunter Cutts,Handler,,"6'5""",7,3,5,7,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,HUNTER CUTTS
12,17,Ben Gladstone,,,,0,0,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,BEN GLADSTONE
13,19,Collin Cassidy,,,,0,0,1,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,COLLIN CASSIDY
14,21,Coleman Tappero,,,,3,2,3,3,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,COLEMAN TAPPERO
15,23,John Roorbach,,,,7,2,2,5,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,JOHN ROORBACH
16,24,Patrick Trent,,,,3,1,2,4,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,PATRICK TRENT
17,26,Miles Griffin,,,,0,0,1,5,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,MILES GRIFFIN
18,27,Hayden Austin-Knab,Cutter,,"6'1""",5,7,4,8,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,HAYDEN AUSTIN-KNAB
19,28,Mack Hodges,,,"6'0""",2,5,3,22,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,MACK HODGES
20,29,Mason Cary,Cutter,,"6'0""",5,2,0,4,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,MASON CARY
21,35,Travis Kellogg,,,,0,2,0,1,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,TRAVIS KELLOGG
22,41,Theodore Sifnaios,,,,0,0,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,THEODORE SIFNAIOS
23,42,Jason Jones,,,,1,4,7,24,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,JASON JONES
24,44,Ryan Hill,,,"5'11""",0,0,0,4,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,RYAN HILL
25,55,Jeremiah Adeola,,,,0,0,0,0,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,JEREMIAH ADEOLA
26,60,David William Petmecky,,,"6'2""",1,1,2,4,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,DAVID WILLIAM PETMECKY
27,88,Brandon Li,Dump,,"10'11""",2,1,3,5,/events/teams/?EventTeamId=uOaIFho2gylr4NUVe%2fAzEZl578tSAnl90m9UxmcipZg%3d,Georgia,12,BRANDON LI
0,0,Joe Bosshardt,Cutter,,"6'1""",1,1,2,2,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JOE BOSSHARDT
1,1,Reuben Gardos Reid,Cutter,,"5'7""",0,0,1,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,REUBEN GARDOS REID
2,2,David Zheng,Defense (Handler),,"5'9""",0,0,0,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,DAVID ZHENG
3,3,Malakai Stern,,,"1'0""",2,3,2,7,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,MALAKAI STERN
4,4,Cash Barber,,,,2,2,2,8,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,CASH BARBER
5,5,Nicholas Hammer,Cutter,,"6'4""",0,0,0,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,NICHOLAS HAMMER
6,6,George Muller,,,,0,1,0,1,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,GEORGE MULLER
7,7,Zach Trosvig,Handler,,,6,2,0,2,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,ZACH TROSVIG
8,8,Cole Wallin,Handler/Cutter,,"7'8""",4,10,3,9,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,COLE WALLIN
9,9,Tom Duret,Cutter,,"8'8""",2,0,1,3,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,TOM DURET
10,10,Christian Rondestvedt,Handler,,"5'10""",0,0,0,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,CHRISTIAN RONDESTVEDT
11,11,Sam Kaminsky,Handler,,"10'10""",4,7,4,12,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,SAM KAMINSKY
12,12,Patrick Norman,,,,0,2,1,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,PATRICK NORMAN
13,13,Cole Jurek,,,"5'11""",9,10,2,5,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,COLE JUREK
14,14,Jackson Cade,Cutter,,"7'11""",1,0,2,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JACKSON CADE
15,15,Daniel Meiland,Dump,,"6'9""",0,0,5,9,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,DANIEL MEILAND
16,17,Wystan Duhn,,,,4,9,5,19,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,WYSTAN DUHN
17,19,Oscar Leinbach,Cutter,,,1,1,1,4,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,OSCAR LEINBACH
18,20,Matt Sweeney,Handler,,"5'10""",0,0,2,1,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,MATT SWEENEY
19,21,Trevor Graham,,,,2,2,1,6,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,TREVOR GRAHAM
20,22,Max Wolpert,,,,0,0,0,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,MAX WOLPERT
21,23,Wills Weimer,Deep,,"6'4""",3,1,0,3,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,WILLS WEIMER
22,24,John Chirayil,,,,0,0,0,2,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JOHN CHIRAYIL
23,27,Sam Jordan-Wood,,,,3,0,1,2,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,SAM JORDAN-WOOD
24,32,Joseph Pickens,,,"1'0""",7,4,3,12,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JOSEPH PICKENS
25,40,Joshua Pratt,Cutter,,,0,0,1,2,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JOSHUA PRATT
26,42,Ben Cohen,,,"1'0""",1,0,0,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,BEN COHEN
27,59,Tyler wear,,,,1,0,1,1,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,TYLER WEAR
28,81,Samuel Morris,,,,0,0,0,1,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,SAMUEL MORRIS
29,86,John Helgeson,,,"5'10""",1,0,0,0,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JOHN HELGESON
30,88,Jonah Jossart,Defense (Cutter),,"6'0""",1,0,5,1,/events/teams/?EventTeamId=6QfgRM3NObKkET7RTYaX4H1dLf2Kgkyc%2fIoVbbXy5kw%3d,Minnesota,13,JONAH JOSSART
0,2,Winston Tran,,,,1,2,3,0,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,WINSTON TRAN
1,3,Mason Chupka,Cutter,,"5'8""",0,1,0,3,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,MASON CHUPKA
2,4,Rafael Castro,Handler/Cutter,,"5'8""",3,1,1,5,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,RAFAEL CASTRO
3,7,Jules Fogarty,,,,1,0,0,2,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,JULES FOGARTY
4,8,Drew Palmer,,,"1'2""",2,0,0,1,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,DREW PALMER
5,10,Myron Liu,,,,3,1,0,2,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,MYRON LIU
6,11,Glenn Wysen,Dump,,"9'9""",2,9,5,13,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,GLENN WYSEN
7,12,Munis Thahir,,,"7'11""",1,0,0,2,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,MUNIS THAHIR
8,14,Joshua Yuan,Dump,,"5'9""",0,0,0,1,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,JOSHUA YUAN
9,15,Jacob Bruner,,,,6,0,5,2,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,JACOB BRUNER
10,17,Ashwin Vaidyanathan,,,,1,7,3,18,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,ASHWIN VAIDYANATHAN
11,18,Jacob McCurdy,,,,1,0,0,0,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,JACOB MCCURDY
12,19,Alexander Pan,Dump,,"10'11""",3,2,2,16,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,ALEXANDER PAN
13,22,Christopher Lung,,,,0,7,2,9,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,CHRISTOPHER LUNG
14,23,Trevor Aquino,Deep,,"5'2""",1,0,0,0,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,TREVOR AQUINO
15,25,Tommy Lin,,,"8'0""",2,2,3,12,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,TOMMY LIN
16,29,Vincent Su,,,"1'0""",0,0,1,1,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,VINCENT SU
17,30,Bo Rasmussen,,,,0,0,1,1,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,BO RASMUSSEN
18,32,Evan Magsig,,,,2,0,0,1,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,EVAN MAGSIG
19,47,Christopher Akers,,,,2,0,1,0,/events/teams/?EventTeamId=IGNUWvc9jnc8NuMB%2bcI1lfWYE6dzgi0%2fAph3C3mCyQE%3d,California,17,CHRISTOPHER AKERS
