,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
7,14,Claire Rostov,,,,3,2,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,CLAIRE ROSTOV
8,15,Nami Sumida,,,,8,3,1,2,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,NAMI SUMIDA
9,16,Camila Flowerman,,,,1,0,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,CAMILA FLOWERMAN
10,17,Madeleine Preiss,,,"5'7""",0,0,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,MADELEINE PREISS
11,21,Ahna Weeks,,,"1'0""",6,5,2,5,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,AHNA WEEKS
12,22,Megan Chavez,,,,11,2,2,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,MEGAN CHAVEZ
13,23,Leah Cromer,,,,0,0,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,LEAH CROMER
14,24,Naomi Price-Lazarus,,,,2,1,0,4,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,NAOMI PRICE-LAZARUS
15,25,Elaine Sundberg,,,"5'10""",2,0,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,ELAINE SUNDBERG
16,26,Clara Hazlett-Norman,,,,0,0,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,CLARA HAZLETT-NORMAN
17,35,Claire Thallon,,,"5'8""",13,6,1,2,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,CLAIRE THALLON
18,45,Katie Ciaglo,,,"5'6""",0,1,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,KATIE CIAGLO
19,63,Jamie Johnson,,,,0,0,0,0,/events/teams/?EventTeamId=dfJDfAC0Y%2bdwVfww1BIj2D3xDx%2bT%2f29wBCsBruI1Zio%3d,Carleton College,6,JAMIE JOHNSON
0,4,Janelle Siwa,Handler,,"5'7""",1,2,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,JANELLE SIWA
1,7,Victoria Lam,Handler,,,3,8,0,5,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,VICTORIA LAM
2,8,Camille Chanoine,Handler,,,1,0,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,CAMILLE CHANOINE
3,10,Joanna Lo,Cutter,,,4,0,0,1,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,JOANNA LO
4,15,Naomi Morcilla,Cutter,,,4,1,1,3,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,NAOMI MORCILLA
5,16,Judith Yeo,Handler,,,2,2,1,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,JUDITH YEO
6,19,Amy Luo,Cutter,,"5'2""",4,0,2,2,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,AMY LUO
7,20,Serena Tam,Handler,,"5'9""",1,1,0,1,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,SERENA TAM
8,21,Ellen Au-Yeung,Cutter,,,7,11,5,2,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,ELLEN AU-YEUNG
9,22,Leah Mulholland,Cutter,,"5'9""",1,2,1,1,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,LEAH MULHOLLAND
10,25,Esther Au,Cutter,,"5'2""",1,4,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,ESTHER AU
11,27,Terynn Chan,Handler,,,14,6,1,6,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,TERYNN CHAN
12,30,Svenja Kemmer,Cutter,,,1,0,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,SVENJA KEMMER
13,31,Jessica Chung,Handler,,,2,7,1,4,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,JESSICA CHUNG
14,32,Naomi Johnson,Cutter,,,4,2,2,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,NAOMI JOHNSON
15,33,Kailin Chang,Cutter,,"1'0""",10,4,1,2,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,KAILIN CHANG
16,34,Zoe Suche,Cutter,,,2,1,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,ZOE SUCHE
17,36,Emma Madden-Krasnick,Handler,,"5'3""",1,0,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,EMMA MADDEN-KRASNICK
18,44,Erin Bussin,Cutter,,"5'3""",5,4,3,1,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,ERIN BUSSIN
19,47,Victoria Mccann,Cutter,,,9,9,3,4,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,VICTORIA MCCANN
20,48,Lisa Wong,Cutter,,,6,1,1,2,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,LISA WONG
21,66,Evelyn Chan,Handler,,,0,0,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,EVELYN CHAN
22,88,Megan Leong,Handler,,,4,7,1,2,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,MEGAN LEONG
23,91,Mira Donaldson,Cutter,,,2,18,0,0,/events/teams/?EventTeamId=oYsqQ%2b%2bCyTJl%2bbT%2f4gYWI9gPwhkAw0gLs%2fHWKJRVvdM%3d,British Columbia,10,MIRA DONALDSON
0,0,Marissa Land,,,,2,1,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,MARISSA LAND
1,3,Domenica Sutherland,,,"5'5""",4,3,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,DOMENICA SUTHERLAND
2,5,Andrea Esparza,,,"5'3""",9,6,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,ANDREA ESPARZA
3,6,Rachel Arthur,,,,3,2,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,RACHEL ARTHUR
4,7,Kelly Lavine,,,"5'3""",2,14,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,KELLY LAVINE
5,11,Gabriella Cuina,,,,1,0,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,GABRIELLA CUINA
6,14,Kimberly Sun,,,,2,0,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,KIMBERLY SUN
7,15,Sydney Overman,,,,5,2,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,SYDNEY OVERMAN
8,17,Katie Herbers,,,"5'8""",2,2,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,KATIE HERBERS
9,18,Lauren Mckenna,,,,10,4,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,LAUREN MCKENNA
10,20,Susan Gilbert,,,,3,3,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,SUSAN GILBERT
11,23,Laura Gerencser,,,,3,1,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,LAURA GERENCSER
12,26,Laura Hickman,,,,0,3,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,LAURA HICKMAN
13,29,Meghan Rutledge,,,,1,1,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,MEGHAN RUTLEDGE
14,89,Shiru Liu,,,,1,6,0,0,/events/teams/?EventTeamId=cNSpe%2f1Gr8vFjZ1AUAiBspT7%2bM6zGJoGEJpoJ8wkRho%3d,Texas,19,SHIRU LIU
0,3,Jamie Lam,Handler,,,4,3,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,JAMIE LAM
1,4,Kristen Pojunis,,,"5'7""",7,4,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,KRISTEN POJUNIS
2,5,Lauren Kean,,,,1,0,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,LAUREN KEAN
3,7,Kellyanne Tang,,,,0,1,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,KELLYANNE TANG
4,10,Melissa Kan,,,,3,3,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,MELISSA KAN
5,11,Sylvia Liang,,,,6,0,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,SYLVIA LIANG
6,13,Alexis Whitaker,,,,2,0,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,ALEXIS WHITAKER
7,14,Julia Tang,,,,1,8,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,JULIA TANG
8,15,Claire Simpson,,,"5'2""",0,0,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,CLAIRE SIMPSON
9,16,Alyssa Worsham,,,,1,2,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,ALYSSA WORSHAM
10,17,Margot Stert,,,"5'9""",4,12,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,MARGOT STERT
11,18,Camille Wilson,,,,12,2,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,CAMILLE WILSON
12,20,Vivian Griffey,,,,0,0,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,VIVIAN GRIFFEY
13,22,Caroline McKee,Defense (Cutter),,"5'7""",1,0,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,CAROLINE MCKEE
14,23,Breanna Dirkse,,,,4,1,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,BREANNA DIRKSE
15,25,Han Chen,,,"1'0""",11,20,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,HAN CHEN
16,31,Kathleen Lo,,,"5'2""",1,4,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,KATHLEEN LO
17,41,Ann Lee,,,,6,2,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,ANN LEE
18,99,Maria Kazantsev,Handler,,"5'10""",0,2,0,0,/events/teams/?EventTeamId=8lBTl83U1FP5abkrVL51qFn7Gdk3Gdxh%2f3TZqoQzp8I%3d,UCLA,3,MARIA KAZANTSEV
0,0,Vaughan Skinker,Handler,,"5'2""",2,1,2,6,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,VAUGHAN SKINKER
1,2,Megan MacGillivray,,,"5'6""",5,2,0,3,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,MEGAN MACGILLIVRAY
2,4,Marla Jacobs,,,"5'4""",5,4,2,1,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,MARLA JACOBS
3,7,Jessica Sheehan,,,"1'0""",3,1,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,JESSICA SHEEHAN
4,8,Linda Morse,Cutter,,"5'10""",11,5,1,5,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,LINDA MORSE
5,9,Katelyn Loughery,Handler,,"5'6""",3,7,0,4,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,KATELYN LOUGHERY
6,10,Sara Pike,,,"5'3""",1,0,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,SARA PIKE
7,12,Sarah Russek,,,"5'6""",6,3,1,3,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,SARAH RUSSEK
8,14,Haley Grajewski,Cutter,,"5'5""",2,0,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,HALEY GRAJEWSKI
9,18,Gabrielle Doran,,,,0,0,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,GABRIELLE DORAN
10,22,Caterina Pagano,,,"5'3""",0,2,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,CATERINA PAGANO
11,23,Katie Cleveland,Handler,,"5'2""",1,1,0,1,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,KATIE CLEVELAND
12,27,Goda Tarcijonas,,,"1'0""",2,0,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,GODA TARCIJONAS
13,32,Dora Danko,Handler,,"5'6""",0,0,2,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,DORA DANKO
14,36,Carolyn Normile,Handler,,"5'3""",1,17,4,5,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,CAROLYN NORMILE
15,56,Lauren Feder,Cutter,,"5'5""",0,0,0,0,/events/teams/?EventTeamId=1f0r8NTuZkxSVLJbkI3Y%2f9J%2bJGDdFcL1bPogrkC1yFk%3d,Pittsburgh,15,LAUREN FEDER
0,0,Allison Hahn,,,,1,0,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,ALLISON HAHN
1,1,Emma Price,Defense (Cutter),,"5'5""",5,0,1,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,EMMA PRICE
2,6,Jianna Torre,,,,0,0,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,JIANNA TORRE
3,7,Janie Mockrish,,,,7,1,0,2,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,JANIE MOCKRISH
4,9,Laura Landis,,,,2,2,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,LAURA LANDIS
5,10,Nada Tramonte,,,,10,8,0,3,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,NADA TRAMONTE
6,11,Kathryn Hannum,,,,3,0,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,KATHRYN HANNUM
7,12,Emily Leivy,,,,0,0,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,EMILY LEIVY
8,13,Alika Johnston,,,,3,19,2,4,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,ALIKA JOHNSTON
9,14,Amy Wedmore,,,,5,7,0,2,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,AMY WEDMORE
10,22,Kiera Givens,,,"5'10""",0,1,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,KIERA GIVENS
11,23,Michele Derieux,,,,0,7,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,MICHELE DERIEUX
12,24,Kelly Ross,,,,0,0,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,KELLY ROSS
13,26,Rukmini Basu,,,,0,0,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,RUKMINI BASU
14,27,Rebecca Meeker,Deep,,"5'6""",5,4,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,REBECCA MEEKER
15,29,Samantha Newman,,,,0,0,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,SAMANTHA NEWMAN
16,30,Brogan Jones,,,"5'3""",0,2,0,2,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,BROGAN JONES
17,31,Sarah Hansen,,,"1'0""",10,5,2,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,SARAH HANSEN
18,32,Rebecca Driver,,,"5'8""",3,1,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,REBECCA DRIVER
19,44,Keila Strick,,,,10,5,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,KEILA STRICK
20,52,Tess Warner,,,,2,7,0,1,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,TESS WARNER
21,54,Sarai Arbus,,,,3,0,0,0,/events/teams/?EventTeamId=EEaz7lPmVyYUFSp0XlOm4IuXjhbB42ksGqPH9TX75Ys%3d,Virginia,5,SARAI ARBUS
0,4,Nina Finley,Mid,,"5'6""",8,7,0,2,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,NINA FINLEY
1,5,Sarah Finger,Cutter,,"5'4""",0,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,SARAH FINGER
2,6,Jessica Shatkin,,,"5'4""",7,2,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,JESSICA SHATKIN
3,7,Arianne Lozano,,,"5'6""",6,3,1,2,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,ARIANNE LOZANO
4,9,Brenna Bailey,,,,6,10,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,BRENNA BAILEY
5,10,Julia Bladin,,,,4,23,0,3,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,JULIA BLADIN
6,11,Marlena Sloss,,,,10,4,1,1,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,MARLENA SLOSS
7,15,Alex Hardesty,,,,3,4,1,2,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,ALEX HARDESTY
8,16,Julia Gesensway,,,,0,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,JULIA GESENSWAY
9,17,Kaitie Dong,,,,1,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,KAITIE DONG
10,19,Carly Busch,,,,0,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,CARLY BUSCH
11,20,Annie Want,,,,3,3,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,ANNIE WANT
12,21,Sarah Adams,,,"5'3""",0,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,SARAH ADAMS
13,22,Melanie Jochheim-Atkins,,,,2,3,0,2,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,MELANIE JOCHHEIM-ATKINS
14,24,Mia Letterie,,,,0,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,MIA LETTERIE
15,25,Caitlin Scott,Deep,,"5'5""",2,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,CAITLIN SCOTT
16,28,Claire Revere,,,"5'5""",11,5,2,1,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,CLAIRE REVERE
17,30,Lindsey Scott,,,"5'4""",1,0,0,0,/events/teams/?EventTeamId=17xoYvnSi9sjuqvarqDs3j7f3cFREA8VgLpi63irCOs%3d,Whitman,9,LINDSEY SCOTT
