,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
14,27,Mary Rippe,Cutter,,"5'5""",3,2,3,9,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,MARY RIPPE
15,28,Rachell Xu,,,"5'7""",2,1,0,1,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,RACHELL XU
16,34,Alexandra Barnett,,,,2,0,2,2,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,ALEXANDRA BARNETT
17,35,Maggie Adams,Defense (Cutter),,"5'6""",1,0,0,1,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,MAGGIE ADAMS
18,37,Anna Xu,,,"6'1""",2,2,2,4,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,ANNA XU
19,42,Rebecca Fagan,,,,10,2,11,15,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,REBECCA FAGAN
20,55,Erika Neave,,,,1,2,4,10,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,ERIKA NEAVE
21,86,Connie Cui,,,,1,2,9,11,/events/teams/?EventTeamId=lOS7UQW38hko4%2fcuDde%2ba1moZ8OlHpTwpj%2bRNABdiC8%3d,North Carolina,1,CONNIE CUI
0,4,Mei Hecht,,,"1'0""",1,0,1,4,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,MEI HECHT
1,5,Rachel Wilmoth,,,,12,3,15,19,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,RACHEL WILMOTH
2,6,Emma Capra,,,"5'6""",0,5,11,23,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,EMMA CAPRA
3,8,Allison Liu,,,"5'4""",0,0,2,11,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,ALLISON LIU
4,9,Mahalie Hill,,,"5'6""",1,1,0,2,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,MAHALIE HILL
5,10,Katiana Hutchinson,Defense (Cutter),,"5'4""",0,0,9,7,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,KATIANA HUTCHINSON
6,11,Megan Henderson,,,,5,12,10,34,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,MEGAN HENDERSON
7,14,Elizabeth Rothrock,,,,3,0,2,4,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,ELIZABETH ROTHROCK
8,16,Ali Swafford,,,"1'0""",2,0,1,5,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,ALI SWAFFORD
9,17,Laura Sheffield,,,,0,0,0,2,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,LAURA SHEFFIELD
10,19,Bailey Shigley,,,"5'7""",5,9,10,38,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,BAILEY SHIGLEY
11,21,Saioa Lostra,,,,3,0,7,8,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,SAIOA LOSTRA
12,22,Jordan Stockdale,,,,2,1,1,8,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,JORDAN STOCKDALE
13,23,Elnaz Navid,,,,0,0,0,1,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,ELNAZ NAVID
14,24,Riley Swift,,,,0,4,7,24,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,RILEY SWIFT
15,26,Becky Nevin,Dump,,"5'7""",2,0,4,3,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,BECKY NEVIN
16,28,Tess Cartin,,,,1,0,1,4,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,TESS CARTIN
17,33,Fiona Dragonfly,,,,0,2,10,28,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,FIONA DRAGONFLY
18,35,Brittany Bergstrom,,,,2,1,5,6,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,BRITTANY BERGSTROM
19,41,Katherine Macri,,,"5'1""",1,4,10,21,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,KATHERINE MACRI
20,89,Camilla Hallin,,,,0,0,1,0,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,CAMILLA HALLIN
21,93,Sarah Nadler,Handler,,"5'1""",2,3,2,10,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,SARAH NADLER
22,94,Mikayla Seaward,Cutter,,"5'5""",2,1,4,5,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,MIKAYLA SEAWARD
23,99,Zoe Rath,,,"5'10""",1,0,2,1,/events/teams/?EventTeamId=hlJ4EJWxjXYRNum5LfGY5rjlAvPsUJBJ4QD3s0hEskI%3d,Colorado,13,ZOE RATH
0,0,Takisha Tarvin,,,,4,0,5,3,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,TAKISHA TARVIN
1,3,Chihiro Tokashiki,,,,1,0,0,4,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,CHIHIRO TOKASHIKI
2,7,Kayla Walker,,,"1'0""",0,0,0,3,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,KAYLA WALKER
3,9,Zarina Rogers,,,"5'5""",2,0,1,11,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,ZARINA ROGERS
4,11,Evelyn Reding,,,"5'4""",0,0,0,0,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,EVELYN REDING
5,12,Kaiyana Petrus,,,,0,0,0,0,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,KAIYANA PETRUS
6,15,Emily Fagan,,,"5'6""",6,2,4,11,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,EMILY FAGAN
7,17,Morgan Caldwell,,,,7,6,3,7,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,MORGAN CALDWELL
8,19,Amy Turner,Cutter,,"5'7""",4,1,4,23,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,AMY TURNER
9,21,Kimber Muth,,,,6,3,2,10,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,KIMBER MUTH
10,24,Payton Anthony,,,,0,0,2,5,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,PAYTON ANTHONY
11,26,Shaelynn Davis,Mid,,"4'4""",6,7,3,17,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,SHAELYNN DAVIS
12,33,Maya Otsuki,,,,0,3,1,14,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,MAYA OTSUKI
13,36,Madeleine Boyle,,,,5,2,4,21,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,MADELEINE BOYLE
14,43,Ella Hansen,Dump,,"10'11""",5,22,15,70,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,ELLA HANSEN
15,46,Emmy Hunt,Handler/Cutter,,"5'7""",1,0,1,1,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,EMMY HUNT
16,55,Ava Jones,,,,0,0,0,15,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,AVA JONES
17,95,Rachel Hess,,,,0,0,0,0,/events/teams/?EventTeamId=vl9pDB%2fxcWlDu90DYlcIQB3NI0QgrthodOEuNLaHPl0%3d,Oregon,17,RACHEL HESS
0,2,Emily Beck,Cutter,,,1,0,1,0,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,EMILY BECK
1,3,Stephanie Yen,,,"1'0""",4,0,3,5,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,STEPHANIE YEN
2,4,Katherine Jordak,Cutter,,,10,3,4,13,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,KATHERINE JORDAK
3,5,Francesca Clarke,Cutter,,,0,0,1,4,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,FRANCESCA CLARKE
4,6,Malia Smith,Cutter,,,14,2,5,10,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,MALIA SMITH
5,7,Maddy Fisher,Cutter,,,1,1,3,4,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,MADDY FISHER
6,9,Morgan Baxter,Cutter,,,0,0,0,5,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,MORGAN BAXTER
7,10,Athena Lynch,,,,3,10,7,34,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,ATHENA LYNCH
8,11,Unchitta Kanjanasaratool,Handler/Cutter,,"5'2""",0,0,1,8,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,UNCHITTA KANJANASARATOOL
9,12,Sonia Lele,Handler,,,2,0,0,5,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,SONIA LELE
10,13,Angela Lin,,,,4,1,1,6,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,ANGELA LIN
11,14,Amy Zhu,Handler,,,0,3,2,6,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,AMY ZHU
12,17,Hannah Daijo,,,,0,0,0,1,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,HANNAH DAIJO
13,19,Erin Doyle,Handler,,,2,19,14,54,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,ERIN DOYLE
14,20,Moorea Henn,Cutter,,,1,1,2,0,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,MOOREA HENN
15,21,Audree Hsu,Cutter,,"5'3""",1,0,6,14,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,AUDREE HSU
16,22,Cameron Hastings,Cutter,,,5,4,5,7,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,CAMERON HASTINGS
17,25,Cameron Jewett,,,,0,4,5,7,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,CAMERON JEWETT
18,36,Annie Whalen,,,,2,0,0,0,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,ANNIE WHALEN
19,49,Anna Reed,,,,0,1,1,12,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,ANNA REED
20,84,Juliette Oliver,,,,0,0,1,0,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,JULIETTE OLIVER
21,99,Olivia Sandom,Cutter,,"5'3""",0,0,1,3,/events/teams/?EventTeamId=IjQSVGOrWFhSfJYu1ECpVKD22XUxuP45a%2f5fW0eAs8w%3d,UCLA,12,OLIVIA SANDOM
0,1,Victoria Smith,,,"5'3""",4,3,2,13,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,VICTORIA SMITH
1,2,Jessie Sun,Defense (Handler),,"5'6""",0,2,9,18,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,JESSIE SUN
2,3,Rita Flanagan,,,,3,0,4,12,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,RITA FLANAGAN
3,6,Celeste Picone,,,"5'8""",6,0,2,2,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,CELESTE PICONE
4,7,Katie Schreiber,Cutter,,"5'7""",4,0,9,10,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,KATIE SCHREIBER
5,10,Helen Wu,,,,0,0,0,0,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,HELEN WU
6,11,Hannah Blizzard,Handler,,,0,8,7,55,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,HANNAH BLIZZARD
7,12,Madison Pisone,,,,0,0,0,1,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,MADISON PISONE
8,14,Maya D'Mello,,,,0,0,1,0,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,MAYA D'MELLO
9,15,Hope Matyas,Handler/Cutter,,,0,0,0,1,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,HOPE MATYAS
10,19,Abigail Bomberger,Cutter,,"5'7""",0,0,0,0,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,ABIGAIL BOMBERGER
11,20,Lakshmi Ilango,,,"5'8""",5,1,8,12,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,LAKSHMI ILANGO
12,21,Elizabeth Manturuk,Defense (Handler),,,0,0,1,20,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,ELIZABETH MANTURUK
13,22,Ariana Bhatia,,,"1'0""",1,0,2,2,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,ARIANA BHATIA
14,23,Hannah Boyd,,,"5'3""",1,0,2,0,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,HANNAH BOYD
15,24,Anna Dzuricky,Defense (Handler),,,3,5,2,16,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,ANNA DZURICKY
16,27,Ashika Mani,,,,0,0,2,0,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,ASHIKA MANI
17,37,Linn Bjanes,,,,3,1,6,10,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,LINN BJANES
18,57,Charlotte (CJ) Dawson,Handler/Cutter,,"5'8""",0,1,5,1,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,CHARLOTTE (CJ) DAWSON
19,70,Morgan Cioth,,,,0,0,1,9,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,MORGAN CIOTH
20,71,Miranda Kosowsky,Handler,,,1,11,14,30,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,MIRANDA KOSOWSKY
21,72,Yumi Wong,,,,0,0,0,0,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,YUMI WONG
22,84,Annie Koch,,,,1,0,2,7,/events/teams/?EventTeamId=rj9spUjeMb2Pkq8OlhPeD7kusfdk%2fxVg8eUpeEDDSrQ%3d,Pittsburgh,8,ANNIE KOCH
0,2,Funing Zhang,,,"5'6""",0,1,3,8,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,FUNING ZHANG
1,3,Jennifer Dai,Defense (Cutter),,"5'5""",1,0,0,0,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,JENNIFER DAI
2,4,Emily Barrett,,,,23,5,5,10,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,EMILY BARRETT
3,5,Claire Ackerman,,,,1,0,2,5,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,CLAIRE ACKERMAN
4,6,Megan Klosterman,Handler,,"5'5""",0,1,1,4,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,MEGAN KLOSTERMAN
5,8,Alex Warning,,,,0,0,0,1,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,ALEX WARNING
6,9,Annelise Peters,Handler,,"5'8""",1,12,2,34,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,ANNELISE PETERS
7,10,Samantha Boehmcke,,,,1,1,0,0,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,SAMANTHA BOEHMCKE
8,11,Sadie Jezierski,Mid,,"5'5""",8,18,13,40,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,SADIE JEZIERSKI
9,15,Emma Colavincenzo,,,,4,1,5,6,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,EMMA COLAVINCENZO
10,20,Madison Fleming,,,,3,9,2,16,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,MADISON FLEMING
11,22,Whitney Schott,,,,5,1,4,5,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,WHITNEY SCHOTT
12,23,Emily Marmer,,,,0,1,0,0,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,EMILY MARMER
13,24,Wai Ling Yee,Cutter,,"5'2""",0,0,0,0,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,WAI LING YEE
14,26,Cara Sieber,Deep,,,14,14,5,15,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,CARA SIEBER
15,28,Stacy Lu,,,"5'0""",2,2,5,10,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,STACY LU
16,29,Jenna Zhu,,,,1,0,0,2,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,JENNA ZHU
17,30,Sheridan Cleave,,,,0,0,0,0,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,SHERIDAN CLEAVE
18,34,Chloe Lim,,,"5'3""",0,0,0,2,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,CHLOE LIM
19,38,Brooke Lewis,,,"5'6""",0,0,1,0,/events/teams/?EventTeamId=dsbhKJKN0F39eTIxpJH1oMX2S5V6vxOOSz044Zhd3ik%3d,Ohio State,2,BROOKE LEWIS
