,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
1,1,Liam Searles-Bohs,Dump,,"6'1""",6,2,0,3,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,LIAM SEARLES-BOHS
2,2,Norman Archer,,,,2,4,3,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,NORMAN ARCHER
3,3,Seth Lee,,,,0,2,4,7,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,SETH LEE
4,4,Suraj Madiraju,Defense (Cutter),,"6'0""",2,1,1,2,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,SURAJ MADIRAJU
5,5,Nathan Kwon,,,"1'0""",8,6,2,2,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,NATHAN KWON
6,7,Jesse Kovacs,,,"5'7""",3,3,0,3,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,JESSE KOVACS
7,9,Colin Smith,Cutter,,"6'4""",2,1,3,1,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,COLIN SMITH
8,10,Marcus Rovner,Cutter,,"5'9""",6,1,5,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,MARCUS ROVNER
9,11,Taek Lee,Defense (Handler),,"1'0""",0,0,0,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,TAEK LEE
10,12,Elijah Long,,,"5'11""",7,16,4,5,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,ELIJAH LONG
11,13,Andrew Cohen,,,"10'0""",2,6,1,1,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,ANDREW COHEN
12,14,Nick Macleod,,,,9,7,3,3,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,NICK MACLEOD
13,16,Anders Juengst,Handler,,"5'7""",7,12,1,5,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,ANDERS JUENGST
14,17,Spencer Beck,,,"5'8""",0,1,1,3,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,SPENCER BECK
15,19,Ted Randby,,,"6'1""",0,0,0,1,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,TED RANDBY
16,20,Thomas Williams,Handler/Cutter,,"5'10""",0,1,0,1,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,THOMAS WILLIAMS
17,21,Matt Gouchoe-Hanas,,,"1'0""",20,9,2,10,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,MATT GOUCHOE-HANAS
18,22,Jacob Zurbuch,,,"1'0""",1,1,2,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,JACOB ZURBUCH
19,23,Walker Matthews,,,,2,2,6,9,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,WALKER MATTHEWS
20,24,Alexander Davis,Cutter,,"5'8""",9,1,1,2,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,ALEXANDER DAVIS
21,25,David Voychuk,,,,0,0,1,2,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,DAVID VOYCHUK
22,27,Christopher Humphrey,,,"8'8""",1,0,0,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,CHRISTOPHER HUMPHREY
23,28,John Watters,,,,0,1,2,3,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,JOHN WATTERS
24,40,Samuel Lee,,,,0,0,0,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,SAMUEL LEE
25,42,Jeremy Vlacancich,,,,1,0,0,1,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,JEREMY VLACANCICH
26,76,Chathan Driehuys,,,,1,0,0,2,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,CHATHAN DRIEHUYS
27,77,Jordan Tan,,,"1'0""",1,2,1,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,JORDAN TAN
28,80,John McDonnell,,,,2,2,3,0,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,JOHN MCDONNELL
29,85,Andrew Mouw,,,,3,1,0,2,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,ANDREW MOUW
30,97,Kai Marcus,Handler,,"6'0""",3,15,0,10,/events/teams/?EventTeamId=hUYuR1%2fTtmmBWENgOfgt2t7rOasHYrkFBXAm0lCUlX0%3d,North Carolina,2,KAI MARCUS
0,0,Zain Myers,,,,2,0,2,2,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,ZAIN MYERS
1,2,Hayden Rich,,,,0,0,1,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,HAYDEN RICH
2,4,Garrett Odom,,,,0,0,0,0,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,GARRETT ODOM
3,5,Matthew Armour,,,"3'4""",7,0,0,2,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,MATTHEW ARMOUR
4,6,Jacob Sames,,,,0,1,0,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,JACOB SAMES
5,7,Reese Bowman,,,"6'3""",5,8,4,10,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,REESE BOWMAN
6,9,Gage Edblom,Cutter,,"6'0""",2,1,0,2,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,GAGE EDBLOM
7,10,Kevin Roux,,,,1,0,1,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,KEVIN ROUX
8,11,Brian Street,Handler,,"6'1""",3,3,2,3,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,BRIAN STREET
9,12,Noah Chambers,Cutter,,"6'3""",3,10,3,4,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,NOAH CHAMBERS
10,13,Alexander You,Dump,,"5'9""",0,2,1,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,ALEXANDER YOU
11,14,Mutahir Ahmad,Deep,,"6'1""",5,2,1,6,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,MUTAHIR AHMAD
12,15,Dylan Deshler,,,,1,0,0,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,DYLAN DESHLER
13,16,Brock Davis,,,"5'9""",0,0,0,0,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,BROCK DAVIS
14,17,Vinay Valsaraj,,,"6'2""",0,3,3,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,VINAY VALSARAJ
15,19,Shane Heath,,,,6,2,0,4,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,SHANE HEATH
16,20,Henry Furuta,Dump,,"5'0""",3,4,3,8,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,HENRY FURUTA
17,21,Sam Pastor,,,"5'10""",3,2,2,1,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,SAM PASTOR
18,23,Will Goodwin,Dump,,"10'11""",0,0,2,3,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,WILL GOODWIN
19,24,Brian Gfroerer,Dump,,"6'0""",4,9,4,7,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,BRIAN GFROERER
20,26,Sebastien Lauzy,,,,4,0,0,2,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,SEBASTIEN LAUZY
21,31,Luke Simerly,,,"6'2""",4,7,2,4,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,LUKE SIMERLY
22,47,Andrew Russell,,,"1'0""",2,2,1,2,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,ANDREW RUSSELL
23,96,Keivaun Waugh,Deep,,"5'2""",3,2,0,9,/events/teams/?EventTeamId=IPKlFfVjsaNW%2b%2bFmVe00IdJvzwM2qYid5OlnxvuEV1A%3d,Texas,11,KEIVAUN WAUGH
0,0,Joe Bosshardt,Cutter,,"6'1""",1,0,0,0,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,JOE BOSSHARDT
1,2,David Zheng,Handler,,"5'9""",1,1,1,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,DAVID ZHENG
2,3,Malakai Stern,,,"1'0""",1,0,0,0,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,MALAKAI STERN
3,4,Cash Barber,,,,2,2,1,0,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,CASH BARBER
4,5,Nicholas Hammer,Cutter,,"6'4""",1,1,2,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,NICHOLAS HAMMER
5,6,Brian Thompson,Defense (Cutter),,"5'8""",2,0,0,0,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,BRIAN THOMPSON
6,7,Zach Trosvig,Handler,,,2,1,1,4,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,ZACH TROSVIG
7,8,Cole Wallin,Handler/Cutter,,"7'8""",8,4,1,4,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,COLE WALLIN
8,9,Tom Duret,Cutter,,"8'8""",2,1,1,1,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,TOM DURET
9,11,Sam Kaminsky,Handler,,"10'10""",1,5,2,3,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,SAM KAMINSKY
10,12,Codi Wood,,,,0,4,1,9,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,CODI WOOD
11,13,Cole Jurek,,,"5'11""",6,2,0,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,COLE JUREK
12,14,Jackson Cade,Handler,,"7'11""",1,0,1,1,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,JACKSON CADE
13,15,Daniel Meiland,Defense (Handler),,"6'9""",2,0,0,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,DANIEL MEILAND
14,17,Wystan Duhn,,,,4,6,1,4,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,WYSTAN DUHN
15,18,James Nguyen,Defense (Cutter),,"1'8""",1,0,0,0,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,JAMES NGUYEN
16,19,Oscar Leinbach,Cutter,,,1,2,0,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,OSCAR LEINBACH
17,21,Trevor Graham,,,,3,0,2,1,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,TREVOR GRAHAM
18,22,Adam Meckstroth,Defense (Cutter),,"6'2""",0,0,0,0,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,ADAM MECKSTROTH
19,23,Saurav Dubey,Defense (Handler),,,1,2,2,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,SAURAV DUBEY
20,25,Jonah Malenfant,Handler,,"6'2""",1,4,1,3,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,JONAH MALENFANT
21,27,Sam Jordan-Wood,,,,0,0,0,1,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,SAM JORDAN-WOOD
22,28,Aaron Raskin,Deep,,"6'4""",1,2,1,2,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,AARON RASKIN
23,38,Samuel Morris,,,,1,3,1,5,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,SAMUEL MORRIS
24,40,Joshua Pratt,Cutter,,,1,2,2,4,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,JOSHUA PRATT
25,48,Wyatt Mekler,Handler,,"1'0""",8,12,1,4,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,WYATT MEKLER
26,88,Jonah Jossart,Defense (Cutter),,"6'0""",1,1,0,1,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,JONAH JOSSART
27,99,Tristan Van De Moortele,Defense (Handler),,"5'9""",4,2,2,3,/events/teams/?EventTeamId=TsQ2Nd%2bJke1JSa2IFZ2wiGcvunGQ7zPQuV4zJUDRRfM%3d,Minnesota,7,TRISTAN VAN DE MOORTELE
0,0,Michael DeLuca,Cutter,,,0,0,0,1,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,MICHAEL DELUCA
1,2,Steven Purugganan,,,,2,1,0,4,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,STEVEN PURUGGANAN
2,3,Bryan Maloney,Defense (Cutter/Handler),,"5'7""",1,0,0,3,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,BRYAN MALONEY
3,4,Brody O'Brien,,,,1,2,0,3,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,BRODY O'BRIEN
4,5,Walter Esker,,,,1,7,2,11,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,WALTER ESKER
5,7,John Friedman,Defense (Cutter),,"6'2""",5,2,1,4,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,JOHN FRIEDMAN
6,9,Ryan Kennedy,Deep,,"6'0""",1,0,0,0,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,RYAN KENNEDY
7,10,Jordan Layne,Mid,,"5'10""",3,5,1,8,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,JORDAN LAYNE
8,11,Albert Ackerson,Handler,,"6'1""",0,0,1,1,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,ALBERT ACKERSON
9,12,Taylor Pochetti,Cutter,,"6'0""",3,0,0,0,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,TAYLOR POCHETTI
10,13,Lee Martel,,,,7,1,2,3,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,LEE MARTEL
11,14,Christopher Bohr,,,,11,10,6,9,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,CHRISTOPHER BOHR
12,15,Christopher Rodo,Deep,,,0,1,2,2,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,CHRISTOPHER RODO
13,16,Brian Abedon,Handler/Cutter,,,2,4,0,5,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,BRIAN ABEDON
14,19,Tal Niv,Cutter,,,0,0,0,1,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,TAL NIV
15,20,Clayton Duffy,Defense (Cutter),,"6'2""",0,0,1,2,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,CLAYTON DUFFY
16,21,Jackson Hillner,,,,0,0,0,0,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,JACKSON HILLNER
17,22,Nathan Getz,Handler/Cutter,,"5'10""",3,8,1,3,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,NATHAN GETZ
18,23,Christian Bonebrake,Mid,,,1,10,1,14,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,CHRISTIAN BONEBRAKE
19,26,Alex Fishman,Mid,,"6'1""",1,0,2,2,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,ALEX FISHMAN
20,27,Navarre Pratt,,,,2,0,0,1,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,NAVARRE PRATT
21,43,Alex Murray,Cutter,,,1,0,0,1,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,ALEX MURRAY
22,45,Philip Murray,,,,7,1,2,4,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,PHILIP MURRAY
23,81,Matthew Kearney,Deep,,"6'3""",2,2,0,0,/events/teams/?EventTeamId=3NSORX2E7eorzctdozJiA16T%2f8ztFESYUTZ%2fTgvtCcE%3d,Connecticut,18,MATTHEW KEARNEY
0,0,Jonny Malks,Dump,,"5'11""",0,0,0,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JONNY MALKS
1,1,Aaron Groves,Defense (Cutter/Handler),,"10'11""",1,0,1,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,AARON GROVES
2,2,Henry Tessier,Deep,,"6'3""",1,0,0,2,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,HENRY TESSIER
3,3,Joshua Zinger,,,"6'5""",0,0,1,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JOSHUA ZINGER
4,5,Matthew Wattendorf,,,"6'0""",4,2,2,5,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,MATTHEW WATTENDORF
5,7,David Hill,Dump,,"6'6""",0,0,0,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,DAVID HILL
6,9,John Buchholz,,,,3,1,2,1,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JOHN BUCHHOLZ
7,10,Greg Garnhart,,,,0,0,0,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,GREG GARNHART
8,12,John Wilkes,,,,0,0,2,1,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JOHN WILKES
9,13,Colin Messerschmidt,,,,1,0,0,1,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,COLIN MESSERSCHMIDT
10,15,Ryan Cooper,,,"4'7""",6,1,5,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,RYAN COOPER
11,17,Moussa Dia,,,,8,2,4,12,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,MOUSSA DIA
12,20,Carl Lasker,,,,11,0,0,3,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,CARL LASKER
13,22,Seth Hage,,,,0,0,1,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,SETH HAGE
14,23,Jack Helms,,,,0,0,0,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JACK HELMS
15,24,Cooper Michaelis,,,,1,0,1,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,COOPER MICHAELIS
16,25,Gus Norrbom,,,,7,20,4,21,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,GUS NORRBOM
17,32,Scott Kilmer,,,,0,0,1,0,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,SCOTT KILMER
18,38,Gabe Westergren,,,,5,9,3,10,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,GABE WESTERGREN
19,42,Jonathan Collins,,,,2,3,2,11,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JONATHAN COLLINS
20,53,Zachary Oppler,,,,1,1,1,1,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,ZACHARY OPPLER
